animal_id,name,sex_upon_outcome,sex,spay/neuter,Periods,period_range,outcome_age,cat/kitten,age_group,breed1,cfa_breed,domestic_breed,coat_pattern,color1,color2,coat,outcome
A743850,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A746379,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A750526,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- Foster
A724835,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream ,white,cream ,Adoption-- 
A746529,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A758079,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",russian blue,True,False,missing,blue,none,blue,Adoption-- 
A711265,1,Neutered Male,Male,Yes,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A708644,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A708058,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",siamese,True,False,point,lynx,none,lynx,Transfer-- SCRP
A758068,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- 
A747555,0,Intact Female,Female,No,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Euthanasia-- Suffering
A715205,1,Neutered Male,Male,Yes,7,365,6,Cat,"(6.6, 8.8]",domestic shorthair,False,True,tabby,orange ,white,orange ,Transfer-- SCRP
A760194,0,Unknown,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",american shorthair,True,False,missing,gray,black,gray,Transfer-- Snr
A731702,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",siamese,True,False,point,seal,none,seal,Adoption-- 
A756286,1,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream ,white,cream ,Adoption-- 
A727877,0,Intact Female,Female,No,7,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Euthanasia-- Suffering
A712237,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A753790,1,Spayed Female,Female,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,blue,none,blue,Adoption-- 
A737436,0,Intact Male,Male,No,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A665661,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,black,white,Return to Owner-- 
A736619,1,Spayed Female,Female,Yes,7,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A707387,0,Unknown,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- SCRP
A711421,0,Unknown,Female,Yes,6,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A714551,1,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- Foster
A702474,1,Spayed Female,Female,Yes,6,365,5,Cat,"(4.4, 6.6]",snowshoe,False,True,tortie,Breed Specific,white,tortie,Adoption-- 
A749034,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A738256,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A739652,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Adoption-- 
A707397,1,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A764014,1,Spayed Female,Female,Yes,14,365,7,Cat,"(13.2, 15.4]",domestic mediumhair,False,True,calico,Breed Specific,none,calico,Return to Owner-- 
A707365,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A696872,1,Spayed Female,Female,Yes,13,365,7,Cat,"(11.0, 13.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- Foster
A733399,0,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- SCRP
A710046,0,Unknown,Female,Yes,0,365,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,pink,none,pink,Transfer-- SCRP
A749756,1,Neutered Male,Male,Yes,12,365,7,Cat,"(11.0, 13.2]",domestic shorthair,False,True,tabby,brown,none,brown,Died-- In Foster
A711349,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- Foster
A751687,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A701482,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,tabby,brown,none,brown,Transfer-- Partner
A728624,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A725405,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,none,black,Adoption-- Foster
A749047,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,white,none,white,Transfer-- Partner
A702344,0,Unknown,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",siamese,True,False,point,lynx,none,lynx,Transfer-- SCRP
A754483,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,white,black,Adoption-- 
A740315,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A733114,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,gray,white,gray,Adoption-- Foster
A698600,1,Spayed Female,Female,Yes,17,365,7,Cat,"(15.4, 17.6]",siamese,True,False,point,lynx,none,lynx,Return to Owner-- 
A750192,0,Spayed Female,Female,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A717140,0,Spayed Female,Female,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,tabby,brown,none,brown,Return to Owner-- 
A749539,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A763368,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A714220,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,tortie,Breed Specific,none,tortie,Adoption-- Foster
A726380,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- SCRP
A741628,0,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,blue,white,blue,Transfer-- SCRP
A755724,0,Intact Female,Female,No,10,365,6,Cat,"(8.8, 11.0]",domestic longhair,False,True,missing,white,none,white,Transfer-- Partner
A748192,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A738309,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,white,gray,white,Adoption-- 
A731527,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,none,white,Transfer-- SCRP
A761347,0,Unknown,Female,Yes,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- Partner
A752600,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A715771,1,Neutered Male,Male,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A755445,1,Neutered Male,Male,Yes,10,365,6,Cat,"(8.8, 11.0]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
A726987,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A731626,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- Foster
A730505,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A753046,1,Spayed Female,Female,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A703437,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- SCRP
A740411,1,Intact Female,Female,No,4,30,2,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,tabby,brown,none,brown,Adoption-- 
A759227,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A750008,0,Neutered Male,Male,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A708903,1,Spayed Female,Female,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- 
A732784,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A711320,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A714918,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A734104,0,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A741382,1,Spayed Female,Female,Yes,4,365,5,Cat,"(2.2, 4.4]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A753098,1,Neutered Male,Male,Yes,7,365,6,Cat,"(6.6, 8.8]",domestic shorthair,False,True,missing,blue,none,blue,Adoption-- 
A702189,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A710871,0,Intact Female,Female,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Transfer-- Partner
A706807,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A702968,1,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A753717,0,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A738917,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A744832,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A705049,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A705478,1,Spayed Female,Female,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- Foster
A726743,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- Foster
A728489,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A744720,0,Spayed Female,Female,Yes,3,365,4,Cat,"(2.2, 4.4]",siamese,True,False,tortie,Breed Specific,none,tortie,Died-- At Vet
A716928,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- Foster
A742922,0,Intact Male,Male,No,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,white,black,Transfer-- SCRP
A713788,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- 
A762121,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- Foster
A704186,1,Spayed Female,Female,Yes,8,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A729807,1,Spayed Female,Female,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A730359,0,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,none,black,Transfer-- SCRP
A738855,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,tabby,brown ,black,brown ,Adoption-- 
A713099,0,Intact Female,Female,No,4,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,lynx,none,lynx,Transfer-- SCRP
A736401,0,Spayed Female,Female,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Adoption-- 
A732205,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,black,brown,black,Adoption-- 
A737690,0,Spayed Female,Female,Yes,7,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A735190,0,Intact Male,Male,No,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,orange,white,orange,Transfer-- SCRP
A732656,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A720989,1,Neutered Male,Male,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic mediumhair,False,True,tabby,brown ,white,brown ,Adoption-- 
A716714,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A759543,1,Spayed Female,Female,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- 
A737369,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A717484,0,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A725559,1,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A711989,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Died-- In Kennel
A752804,0,Intact Female,Female,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,gray ,white,gray ,Transfer-- Partner
A700061,1,Neutered Male,Male,Yes,6,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A706911,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A747662,0,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,gray,none,gray,Transfer-- Snr
A752627,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,white,brown,white,Adoption-- 
A710998,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A705190,1,Spayed Female,Female,Yes,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,missing,white,blue,white,Adoption-- 
A749606,0,Unknown,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Return to Owner-- 
A710758,0,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,tortie,blue,none,blue,Adoption-- 
A721861,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Transfer-- SCRP
A758686,1,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A752541,0,Neutered Male,Male,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Snr
A729351,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- Foster
A709289,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",siamese,True,False,point,seal,none,seal,Transfer-- Partner
A705880,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Adoption-- 
A318574,1,Neutered Male,Male,Yes,13,365,7,Cat,"(11.0, 13.2]",domestic shorthair,False,True,tabby,brown,none,brown,Euthanasia-- Suffering
A640749,1,Neutered Male,Male,Yes,10,365,6,Cat,"(8.8, 11.0]",siamese,True,False,point,blue,none,blue,Return to Owner-- 
A754101,0,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A628311,1,Spayed Female,Female,Yes,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A733021,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A752177,0,Intact Male,Male,No,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Died-- In Kennel
A711632,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,white,black,Transfer-- Partner
A701491,0,Unknown,Female,Yes,3,7,1,Kitten,"(-0.022, 2.2]",siamese,True,False,point,blue,none,blue,Transfer-- Partner
A716717,1,Neutered Male,Male,Yes,6,30,2,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Adoption-- Foster
A753025,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Snr
A761852,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Adoption-- 
A738014,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A726462,0,Unknown,Female,Yes,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Transfer-- Partner
A712403,1,Neutered Male,Male,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A736412,0,Unknown,Female,Yes,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A736282,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Adoption-- 
A761285,0,Intact Male,Male,No,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Snr
A750340,0,Neutered Male,Male,Yes,4,365,5,Cat,"(2.2, 4.4]",domestic shorthair,False,True,tabby,orange ,cream,orange ,Transfer-- Snr
A748668,1,Neutered Male,Male,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- Foster
A705186,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A755558,1,Spayed Female,Female,Yes,8,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Return to Owner-- 
A702759,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A746629,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A737484,1,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- SCRP
A731630,0,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- SCRP
A756443,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A739135,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A753735,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- Foster
A567808,1,Spayed Female,Female,Yes,7,365,6,Cat,"(6.6, 8.8]",domestic longhair,False,True,missing,black,none,black,Transfer-- Partner
A733367,0,Intact Female,Female,No,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- SCRP
A737386,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- Partner
A730847,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,white,brown,white,Adoption-- Foster
